"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","max_lyap_stim_short","max_lyap_stim_long","max_lyap_user_short","max_lyap_user_long","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_max_lyap_stim_short","pre_max_lyap_stim_long","pre_max_lyap_user_short","pre_max_lyap_user_long","score_delta","c_delta","tau_delta","pitch_error_delta","max_lyap_stim_short_delta","max_lyap_stim_long_delta","max_lyap_user_short_delta","max_lyap_user_long_delta"
"trial_log-200122-111921_task011_aud1_vis0_eps000_pp6_d1_test_SCT","6",1,"200122-111921","11",1,"PostTest",0,0.949,0.836,0.031,0.881,0.206286552428915,0.0234257153515933,0.464300412356553,0.0683916270421999,"25","Chaotic Interactive","Periodic Fixed",2,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,1.33859043863972,-3.62001383444779,-49.0131578947368,-59.7716894977169,-9.36323378147694,-50.1609580640099,5.88207060036393,-53.9813235635072
"trial_log-200122-112025_task011_aud1_vis0_eps000_pp6_d1_test_SCT","6",1,"200122-112025","11",1,"PostTest",0,0.405,0.729,-0.04,1.797,0.18874582962659,0.0222099414337149,0.479689469483751,0.109650629365243,"25","Chaotic Interactive","Periodic Fixed",3,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.00197141448989642,-15.9557297671201,-165.789473684211,-17.9452054794521,-17.0701558916135,-52.7475602816324,9.39149077284424,-26.2193772535434
"trial_log-200123-115544_task011_aud1_vis0_eps000_pp6_d2_test_SCT","6",2,"200123-115544","11",2,"Retention",0,0.298,0.884,0.183,2.962,0.17450563261283,0.0467504185875331,0.432032824389346,0.110955825522594,"25","Chaotic Interactive","Periodic Fixed",1,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.265648102513553,1.91376527553608,200.986842105263,35.2511415525114,-23.3269156873672,-0.536822993937811,-1.47643896870268,-25.3411498703254
"trial_log-200123-115648_task011_aud1_vis0_eps000_pp6_d2_test_SCT","6",2,"200123-115648","11",2,"Retention",0,0.326,0.786,0.188,2.411,0.210585044328558,0.0211048896149846,0.414139651472632,0.131750318570444,"25","Chaotic Interactive","Periodic Fixed",2,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.196648595367176,-9.3843670740143,209.21052631579,10.0913242009132,-7.47459198290689,-55.0985972983695,-5.55691391038144,-11.3491586191238
"trial_log-200123-115752_task011_aud1_vis0_eps000_pp6_d2_test_SCT","6",2,"200123-115752","11",2,"Retention",0,0.357,0.736,-0.259,2.061,0.237171361169966,0.038588461740312,0.505474396064796,0.1607666696774,"25","Chaotic Interactive","Periodic Fixed",3,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.120256283883687,-15.1487203135808,-525.986842105263,-5.89041095890411,4.206721005232,-17.9016762538288,15.2716522890111,8.17507454665185
"trial_log-200123-115859_task011_aud1_vis0_eps000_pp6_d2_test_SCT","6",2,"200123-115859","11",2,"Retention",0,0.383,0.809,-0.125,2.112,0.237488110092856,0.0304711693895659,0.431799573784602,0.113483925771116,"25","Chaotic Interactive","Periodic Fixed",4,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.0561853129620502,-6.7327645838137,-305.592105263158,-3.56164383561643,4.34589196783676,-35.1715042101397,-1.52963094601265,-23.640066969286
"trial_log-200123-120004_task011_aud1_vis0_eps000_pp6_d2_test_SCT","6",2,"200123-120004","11",2,"Retention",0,0.391,0.85,-0.21,2.17,0.280643229194518,0.0244051625974827,0.445006639537513,0.160874311194302,"25","Chaotic Interactive","Periodic Fixed",5,0.4058,0.8674,0.0608,2.19,0.227596990752696,0.0470027401041932,0.438507114305486,0.1486171101348,-0.0364711680630852,-2.00599492736916,-445.394736842105,-0.913242009132421,23.3070913048498,-48.0771492398473,1.48219379343965,8.24750329782618
"trial_log-200122-120922_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-120922","11",-1,"PreTest",0,0.251,0.646,-0.275,2.577,0.179749170813283,0.0346539764004854,0.326184383594915,0.0740706296268544,"30","Chaotic Non-interactive","Periodic Fixed",1,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.230061349693252,-24.3559718969555,2082.53968253968,-3.02551365996839,-19.8486736467784,-23.9890039322878,-2.7832824347406,-40.3564458745385
"trial_log-200122-121030_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-121030","11",-1,"PreTest",0,0.408,0.903,-0.035,2.217,0.212607004577952,0.0345482646829567,0.298286752210047,0.131910357239997,"30","Chaotic Non-interactive","Periodic Fixed",2,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,0.251533742331288,5.73770491803279,177.777777777778,-16.5725897493791,-5.19715149835313,-24.2208749548949,-11.0979544039866,6.21757329979975
"trial_log-200122-121138_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-121138","11",-1,"PreTest",0,0.28,0.907,-0.135,3.237,0.254331160469439,0.0518912632798172,0.34190779880874,0.137282362469127,"30","Chaotic Non-interactive","Periodic Fixed",3,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.141104294478528,6.20608899297424,971.428571428571,21.8107925039512,13.4079214515808,13.8197407283846,1.9029591294848,10.5432484865773
"trial_log-200122-121245_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-121245","11",-1,"PreTest",0,0.347,0.934,0.111,2.695,0.261445576981086,0.0652263451969082,0.33954219365195,0.127428136105733,"30","Chaotic Non-interactive","Periodic Fixed",4,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,0.0644171779141103,9.36768149882905,-980.952380952381,1.41491683600511,16.5802861254079,43.0692804478272,1.19790891872982,2.60837488781758
"trial_log-200122-121353_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-121353","11",-1,"PreTest",0,0.344,0.88,0.271,2.561,0.213178355428089,0.041633855780142,0.371693544210585,0.150252644338392,"30","Chaotic Non-interactive","Periodic Fixed",5,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,0.0552147239263802,3.04449648711944,-2250.79365079365,-3.62760593060887,-4.94238243185718,-8.67914228902907,10.7803687905126,20.9872492003438
"trial_log-200122-133942_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-133942","11",1,"PostTest",0,0.248,0.714,0.116,2.874,0.238560748044072,0.0378894028349806,0.36178235837944,0.135973685048924,"30","Chaotic Non-interactive","Periodic Fixed",1,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.239263803680982,-16.3934426229508,-1020.63492063492,8.15082411379544,6.37579180496616,-16.8923295666198,7.82641697018317,9.48946815639976
"trial_log-200122-134048_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-134048","11",1,"PostTest",0,0.241,0.783,-0.161,3.254,0.220347655873303,0.0204017631506398,0.372124051316274,0.127364607631767,"30","Chaotic Non-interactive","Periodic Fixed",2,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.260736196319018,-8.31381733021077,1177.77777777778,22.4505155415067,-1.74554465447713,-55.25020503575,10.908678083687,2.55722014545089
"trial_log-200122-134204_task011_aud1_vis0_eps000_pp7_d1_test_SCT","7",1,"200122-134204","11",1,"PostTest",0,0.284,0.823,-0.083,2.901,0.189009631181848,0.0338429549049514,0.390892743669738,0.144412801901344,"30","Chaotic Non-interactive","Periodic Fixed",3,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.128834355828221,-3.62997658079626,558.730158730159,9.16685482050124,-15.7193740354164,-25.7679210468906,16.5025408047851,16.284859599595
"trial_log-200123-151732_task011_aud1_vis0_eps000_pp7_d2_test_SCT","7",2,"200123-151732","11",2,"Retention",0,0.295,0.891,0.026,3.017,0.226674309431693,0.0498930652351199,0.343454816225151,0.136464431777921,"30","Chaotic Non-interactive","Periodic Fixed",1,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.0950920245398774,4.33255269320844,-306.349206349206,13.5320237826447,1.07555138612178,9.43683753820784,2.36403563346158,9.88462989918877
"trial_log-200123-151840_task011_aud1_vis0_eps000_pp7_d2_test_SCT","7",2,"200123-151840","11",2,"Retention",0,0.223,0.783,-0.108,3.505,0.278315377423249,0.0453574557018949,0.361037212417342,0.112581182748948,"30","Chaotic Non-interactive","Periodic Fixed",2,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.315950920245399,-8.31381733021077,757.142857142857,31.8958380371792,24.1026400513577,-0.511694613208261,7.60433201398815,-9.34676941964434
"trial_log-200123-151946_task011_aud1_vis0_eps000_pp7_d2_test_SCT","7",2,"200123-151946","11",2,"Retention",0,0.162,0.559,-0.385,3.449,0.209985869403234,0.0345952691338554,0.434009610513371,0.223989660779455,"30","Chaotic Non-interactive","Periodic Fixed",3,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.503067484662577,-34.5433255269321,2955.55555555555,29.7885150899375,-6.36593274977244,-24.1177740844166,29.3531874851669,80.3621695069225
"trial_log-200123-152053_task011_aud1_vis0_eps000_pp7_d2_test_SCT","7",2,"200123-152053","11",2,"Retention",0,0.198,0.751,-0.132,3.793,0.216681266739021,0.0491111063093526,0.337894061270072,0.139470085692847,"30","Chaotic Non-interactive","Periodic Fixed",4,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.392638036809816,-12.0608899297424,947.619047619047,42.7334989087078,-3.38041145642193,7.7216670727839,0.706695886047748,12.304858846349
"trial_log-200123-152159_task011_aud1_vis0_eps000_pp7_d2_test_SCT","7",2,"200123-152159","11",2,"Retention",0,0.17,0.633,-0.177,3.722,0.200986028501594,0.0406643150881202,0.43141923595367,0.193139327191342,"30","Chaotic Non-interactive","Periodic Fixed",5,0.326,0.854,-0.0126,2.6574,0.22426225365397,0.0455907410680619,0.335522934495247,0.124188825956021,-0.478527607361963,-25.8782201405152,1304.7619047619,40.0617144577406,-10.3790204428652,-10.8057598199316,28.581146502753,55.5206965719597
"trial_log-200123-093032_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-093032","11",-1,"PreTest",0,0.338,0.952,-0.192,2.818,0.176954957898983,0.0450444437407674,0.25194272651052,0.102831476424047,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.180407371483996,7.78985507246376,-15.7155399473222,26.8797838811346,-17.2189298485724,7.29365224115554,-30.7672402793197,-30.3015195327816
"trial_log-200123-093136_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-093136","11",-1,"PreTest",0,0.33,0.863,-0.207,2.613,0.210561404679031,0.0232240169973816,0.288543469918409,0.170905226204244,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.199806013579049,-2.28713768115942,-9.13081650570677,17.6497073390365,-1.49754141464392,-44.6815323616805,-20.7095160137579,15.8384084773918
"trial_log-200123-093239_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-093239","11",-1,"PreTest",0,0.427,0.943,-0.407,2.211,0.203021932877823,0.0483447217304304,0.320155559634765,0.12309289224825,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,0.0354025218234724,6.77083333333333,78.6654960491659,-0.45024763619992,-5.02457197366788,15.1547522906954,-12.0226519716254,-16.5684686793839
"trial_log-200123-093400_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-093400","11",-1,"PreTest",0,0.54,0.855,-0.225,1.582,0.231823340107882,0.0459768357031433,0.474133774988685,0.142732647841648,"30","Chaotic Non-interactive","Periodic Fixed",4,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,0.309408341416101,-3.1929347826087,-1.22914837576822,-28.7708239531742,8.44897711859551,9.51456409299993,30.2898883960442,-3.25677493336972
"trial_log-200123-093504_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-093504","11",-1,"PreTest",0,0.427,0.803,-0.108,1.881,0.246451304250223,0.0473219514549824,0.484758512707998,0.198125836955314,"30","Chaotic Non-interactive","Periodic Fixed",5,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,0.0354025218234724,-9.08061594202898,-52.5899912203687,-15.3084196307969,15.2920661182887,12.7185637368296,33.2095198686588,34.2883546681434
"trial_log-200123-104400_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-104400","11",1,"PostTest",0,0.362,0.845,0.061,2.337,0.199581156433207,0.0238604592636666,0.45855915257469,0.182988394453964,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.122211445198836,-4.32518115942029,-126.777875329236,5.22287257991896,-6.63419715523377,-43.1655581477831,26.0100502508322,24.0282983391529
"trial_log-200123-104504_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-104504","11",1,"PostTest",0,0.588,0.895,-0.012,1.521,0.146596607824187,0.0281931741749451,0.364246482618047,0.106866768365558,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,0.425800193986421,1.33605072463768,-94.7322212467076,-31.5173345339937,-31.4208303607803,-32.8452440680678,0.0933408932733028,-27.5664258985609
"trial_log-200123-104608_task011_aud1_vis0_eps000_pp8_d1_test_SCT","8",1,"200123-104608","11",1,"PostTest",0,0.453,0.886,-0.194,1.955,0.181843037207675,0.0605756191139856,0.321440528724657,0.101503353361956,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,0.0984481086323958,0.317028985507249,-14.8375768217735,-11.9765871229176,-14.9322437847122,44.2881490314956,-11.6695480837651,-31.2017123776211
"trial_log-200124-103210_task011_aud1_vis0_eps000_pp8_d2_test_SCT","8",2,"200124-103210","11",2,"Retention",0,0.408,0.931,-0.345,2.283,0.232199182589944,0.0174615413220185,0.440177704802267,0.126354553306163,"30","Chaotic Non-interactive","Periodic Fixed",1,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.0106692531522794,5.41213768115943,51.4486391571554,2.79153534443943,8.62479950437586,-58.4074663463187,20.9589087689079,-14.3577368350002
"trial_log-200124-103316_task011_aud1_vis0_eps000_pp8_d2_test_SCT","8",2,"200124-103316","11",2,"Retention",0,0.286,0.925,0.302,3.23,0.279607949534229,0.0418261024613512,0.28716113579589,0.172493188327566,"30","Chaotic Non-interactive","Periodic Fixed",2,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.306498545101843,4.73278985507247,-232.572431957858,45.4299864925709,30.8030334956943,-0.372278589610114,-21.0893753868923,16.9147184836649
"trial_log-200124-103422_task011_aud1_vis0_eps000_pp8_d2_test_SCT","8",2,"200124-103422","11",2,"Retention",0,0.34,0.851,-0.101,2.501,0.217970554826712,0.0332451263566584,0.246863925027824,0.121098203112078,"30","Chaotic Non-interactive","Periodic Fixed",3,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.175557710960233,-3.64583333333333,-55.6628621597893,12.6069338135975,1.9685235400762,-20.8117421417665,-32.1628727216234,-17.9204555090036
"trial_log-200124-103532_task011_aud1_vis0_eps000_pp8_d2_test_SCT","8",2,"200124-103532","11",2,"Retention",0,0.367,0.925,0.201,2.52,0.281097886236146,0.055473769293798,0.253670075149819,0.117107077657261,"30","Chaotic Non-interactive","Periodic Fixed",4,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.110087293889428,4.73278985507247,-188.235294117647,13.4624043223773,31.5000388585674,32.1357933815047,-30.2925724254198,-20.6256133967272
"trial_log-200124-103638_task011_aud1_vis0_eps000_pp8_d2_test_SCT","8",2,"200124-103638","11",2,"Retention",0,0.285,0.825,-0.288,2.889,0.24388964442209,0.0568322947540108,0.30933911496845,0.16213114604279,"30","Chaotic Non-interactive","Periodic Fixed",5,0.4124,0.8832,-0.2278,2.221,0.213762587962788,0.041982393925341,0.363906808752075,0.147537615934701,-0.308923375363725,-6.58967391304348,26.4266900790167,30.076542098154,14.093699344876,35.3717342919462,-14.9949636751099,9.89139618099049
"trial_log-200217-091046_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-091046","11",-1,"PreTest",0,0.42,0.832,0.164,1.984,0.15238939137449,0.0399002513947238,0.487344232087628,0.158634689801866,"30","Chaotic Non-interactive","Periodic Fixed",1,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,0.192504258943782,10.1694915254237,-436.065573770492,-15.0612209949482,-8.23318401052003,36.398100837989,0.168076918856747,9.53593503803632
"trial_log-200217-091150_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-091150","11",-1,"PreTest",0,0.553,0.809,-0.095,1.462,0.158575905157263,0.0289350883050558,0.431959042388523,0.161814839888857,"30","Chaotic Non-interactive","Periodic Fixed",2,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,0.570130607609313,7.12394067796611,94.672131147541,-37.4090247452693,-4.50774966893275,-1.0860595000911,-11.2157203576192,11.731802245738
"trial_log-200217-091253_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-091253","11",-1,"PreTest",0,0.32,0.706,-0.018,2.208,0.153845123777921,0.0174994679631062,0.553991993949063,0.106549900351709,"30","Chaotic Non-interactive","Periodic Fixed",3,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.0914253265190233,-6.51483050847458,-63.1147540983607,-5.47135884921653,-7.35656178379764,-40.1784672424759,13.8667681047729,-26.4281792474829
"trial_log-200217-091357_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-091357","11",-1,"PreTest",0,0.203,0.544,-0.049,2.681,0.174572335511484,0.0215066075681597,0.495729817183749,0.157304423585902,"30","Chaotic Non-interactive","Periodic Fixed",4,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.423622941510505,-27.9661016949152,0.409836065573782,14.7786625567258,5.12508282395995,-26.4801517477955,1.89163878255155,8.61739727055858
"trial_log-200217-091500_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-091500","11",-1,"PreTest",0,0.265,0.885,-0.246,3.344,0.190924963430863,0.0384225398738593,0.46360738113197,0.139817822727376,"30","Chaotic Non-interactive","Periodic Fixed",5,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.247586598523566,17.1875,404.098360655738,43.1629420327083,14.9724126392905,31.3465776523735,-4.71076344856196,-3.45695530685001
"trial_log-200217-103101_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-103101","11",1,"PostTest",0,0.433,0.881,0.082,2.034,0.169015662013866,-0.00242800195316029,0.377990711452295,0.133794667966646,"30","Chaotic Non-interactive","Periodic Fixed",1,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,0.229415105053947,16.6578389830509,-268.032786885246,-12.9206267659902,1.77892972386371,-108.300069389683,-22.308298392749,-7.61589361611508
"trial_log-200217-103205_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-103205","11",1,"PostTest",0,0.261,0.617,0.27,2.36,0.198544581597157,0.0232479231889497,0.468397354186884,0.142937672576899,"30","Chaotic Non-interactive","Periodic Fixed",2,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.258943781942078,-18.2997881355932,-653.27868852459,1.03604760681565,19.560842922197,-20.5275039490228,-3.72623883985046,-1.30272491201895
"trial_log-200217-103327_task011_aud1_vis0_eps000_pp9_d1_test_SCT","9",1,"200217-103327","11",1,"PostTest",0,0.229,0.61,-0.153,2.66,0.268289795924138,0.0191087745995949,0.415994434785229,0.159596126920493,"30","Chaotic Non-interactive","Periodic Fixed",3,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.349801249290176,-19.2266949152542,213.524590163934,13.8796129805634,61.5604610817214,-34.6770891506061,-14.4970642970681,10.1997993788095
"trial_log-200218-111058_task011_aud1_vis0_eps000_pp9_d2_test_SCT","9",2,"200218-111058","11",2,"Retention",0,0.415,0.858,0.082,2.067,0.169730071957034,0.0362543442702991,0.444148840040672,0.129537830150714,"30","Chaotic Non-interactive","Periodic Fixed",1,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,0.178307779670642,13.6122881355932,-268.032786885246,-11.507834574878,2.20913766159766,23.9346503528379,-8.71024577014898,-10.5552047532678
"trial_log-200218-111201_task011_aud1_vis0_eps000_pp9_d2_test_SCT","9",2,"200218-111201","11",2,"Retention",0,0.728,0.924,-0.062,1.269,0.195666079585109,0.0323655745172575,0.328031208817612,0.0551516156822663,"30","Chaotic Non-interactive","Periodic Fixed",2,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,1.06700738216922,22.3516949152542,27.0491803278689,-45.671718469047,17.8274482148461,10.6409795019011,-32.5769072594257,-61.9182676868423
"trial_log-200218-111304_task011_aud1_vis0_eps000_pp9_d2_test_SCT","9",2,"200218-111304","11",2,"Retention",0,0.345,0.918,-0.088,2.664,0.194702835709102,0.0588568439421621,0.413927963263251,0.146296762292577,"30","Chaotic Non-interactive","Periodic Fixed",3,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.0204429301533221,21.5572033898305,80.327868852459,14.0508605188801,17.2473958717975,101.200780807371,-14.9218040697693,1.01669862228492
"trial_log-200218-111408_task011_aud1_vis0_eps000_pp9_d2_test_SCT","9",2,"200218-111408","11",2,"Retention",0,0.271,0.863,0.209,3.187,0.21447113607648,0.0347013255700379,0.468098998303361,0.180847137722326,"30","Chaotic Non-interactive","Periodic Fixed",4,0.3522,0.7552,-0.0488,2.3358,0.166061543850404,0.029252791020981,0.486526493348187,0.144824335271142,-0.230550823395798,14.2743644067797,-528.27868852459,36.4414761537803,29.1515971149138,18.6256912892486,-3.78756250620823,24.8734457394482
