FileName,PP,Day,Date,TaskCode,TrainingPhase,TrainingPhaseLabel,Visual,Score,C,tau,PitchError,MaxLyapStimShort,MaxLyapStimLong,MaxLyapUserShort,MaxLyapUserLong
trial_log-200213-095949_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-095949,25,0,Training_,0,0.495,0.545,-0.174,1.1,1.82217985657727,0.302889262226495,0.423470417916299,0.0516816313062929
trial_log-200213-100057_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100057,25,0,Training_,0,0.421,0.424,-0.186,1.007,1.82217985657727,0.302889262226495,0.522548933849078,0.0534504508724603
trial_log-200213-100205_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100205,25,0,Training_,0,0.441,0.531,0.004,1.203,1.76436747527215,0.284460010356654,0.433891438310558,0.0390117794088599
trial_log-200213-100311_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100311,25,0,Training_,0,0.437,0.498,0.054,1.139,1.76436747527215,0.284460010356654,0.386888463490538,0.0756095655317691
trial_log-200213-100419_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100419,25,0,Training_,0,0.417,0.458,-0.041,1.099,1.76436747527215,0.284460010356654,0.363612946740381,0.0596747368139096
trial_log-200213-100528_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100528,25,0,Training_,0,0.553,0.613,0.345,1.108,1.76436747527215,0.284460010356654,0.361033989144249,0.0507264908402337
trial_log-200213-100637_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100637,25,0,Training_,0,0.415,0.45,-0.038,1.086,1.76436747527215,0.284460010356654,0.492213813209735,0.0625440077217744
trial_log-200213-100745_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100745,25,0,Training_,0,0.562,0.565,0.155,1.005,1.76436747527215,0.284460010356654,0.353055952121939,0.0695932092020021
trial_log-200213-100854_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-100854,25,0,Training_,0,0.453,0.426,-0.108,0.941,1.76436747527215,0.284460010356654,0.49338484271053,0.051977866142396
trial_log-200213-101002_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-101002,25,0,Training_,0,0.533,0.568,0.165,1.065,1.76436747527215,0.284460010356654,0.432731578528542,0.0410028254413601
trial_log-200213-101530_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-101530,25,0,Training_,0,0.517,0.517,-0.277,1.001,1.76436747527215,0.284460010356654,0.472979014392262,0.0849685371023651
trial_log-200213-101638_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-101638,25,0,Training_,0,0.548,0.545,0.437,0.994,1.76436747527215,0.284460010356654,0.406627015427697,0.0727302143632045
trial_log-200213-101746_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-101746,25,0,Training_,0,0.491,0.505,-0.307,1.028,1.76436747527215,0.284460010356654,0.339714146863067,0.0253719532481021
trial_log-200213-101853_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-101853,25,0,Training_,0,0.384,0.518,0.39,1.351,1.76436747527215,0.284460010356654,0.371691521350225,0.0783004975483262
trial_log-200213-102006_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102006,25,0,Training_,0,0.318,0.381,0.053,1.201,1.82217985657727,0.302889262226495,0.440489974094306,0.0510698848189876
trial_log-200213-102117_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102117,25,0,Training_,0,0.296,0.465,0.111,1.569,1.82217985657727,0.302889262226495,0.469488603976723,0.0678995177987212
trial_log-200213-102227_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102227,25,0,Training_,0,0.34,0.465,-0.128,1.365,1.76436747527215,0.284460010356654,0.39839566949543,0.0496634079085487
trial_log-200213-102342_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102342,25,0,Training_,0,0.454,0.463,0.043,1.019,1.82217985657727,0.302889262226495,0.369134220039053,0.0690481271611856
trial_log-200213-102454_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102454,25,0,Training_,0,0.442,0.473,-0.111,1.07,1.70489617309743,0.264395980488216,0.349503239994778,0.0536607606124854
trial_log-200213-102603_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-102603,25,0,Training_,0,0.509,0.547,-0.098,1.076,1.82217985657727,0.302889262226495,0.379377062165897,0.0542764385563993
trial_log-200213-103324_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103324,25,0,Training_,0,0.518,0.554,-0.149,1.069,1.76436747527215,0.284460010356654,0.469915630960687,0.0296035213789935
trial_log-200213-103430_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103430,25,0,Training_,0,0.471,0.478,-0.332,1.014,1.76436747527215,0.284460010356654,0.443045968365008,0.0713525663920699
trial_log-200213-103537_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103537,25,0,Training_,0,0.474,0.471,-0.228,0.993,1.76436747527215,0.284460010356654,0.402009543437142,0.0758652017615838
trial_log-200213-103643_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103643,25,0,Training_,0,0.491,0.495,-0.07,1.008,1.76436747527215,0.284460010356654,0.496086564114407,0.0625829129587872
trial_log-200213-103751_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103751,25,0,Training_,0,0.448,0.452,-0.031,1.01,1.70489617309743,0.264395980488216,0.35073291501885,0.0692806441370387
trial_log-200213-103900_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-103900,25,0,Training_,0,0.515,0.51,0.249,0.99,1.76436747527215,0.284460010356654,0.405505649368831,0.0657005187096287
trial_log-200213-104008_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104008,25,0,Training_,0,0.44,0.438,0.188,0.995,1.76436747527215,0.284460010356654,0.449930194821611,0.0599513305677913
trial_log-200213-104117_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104117,25,0,Training_,0,0.523,0.493,-0.299,0.944,1.76436747527215,0.284460010356654,0.550684368540256,0.038070898954334
trial_log-200213-104226_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104226,25,0,Training_,0,0.548,0.541,0.1,0.988,1.76436747527215,0.284460010356654,0.493706439879199,0.0461928325918179
trial_log-200213-104334_task025_aud1_vis0_eps070_pp30_d1_,30,1,200213-104334,25,0,Training_,0,0.526,0.476,-0.396,0.905,1.70489617309743,0.264395980488216,0.5160730725366,0.0300847651570583
trial_log-200129-133850_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-133850,30,0,Training_,0,0.588,0.751,0.806,1.276,1.50994241370735,0.737066767836839,0.908856674359078,0.132488286068208
trial_log-200129-134007_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134007,30,0,Training_,0,0.48,0.729,0.494,1.518,1.50994241370735,0.737066767836839,0.997441205325322,0.0715793714213708
trial_log-200129-134119_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134119,30,0,Training_,0,0.534,0.729,0.07,1.366,1.50994241370735,0.737066767836839,0.792779520079318,0.153263918109251
trial_log-200129-134226_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134226,30,0,Training_,0,0.489,0.687,0.27,1.406,1.50994241370735,0.737066767836839,1.05447240022384,0.137009954234699
trial_log-200129-134333_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134333,30,0,Training_,0,0.438,0.705,0.182,1.608,1.50994241370735,0.737066767836839,0.998715745104344,0.141972948839231
trial_log-200129-134445_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134445,30,0,Training_,0,0.598,0.754,0.379,1.261,1.50994241370735,0.737066767836839,1.01900705917652,0.147360531226411
trial_log-200129-134554_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134554,30,0,Training_,0,0.474,0.712,0.54,1.502,1.50994241370735,0.737066767836839,1.04337970269288,0.170823330778862
trial_log-200129-134716_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134716,30,0,Training_,0,0.432,0.717,0.098,1.661,1.50994241370735,0.737066767836839,0.819818836224754,0.160066322534902
trial_log-200129-134825_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134825,30,0,Training_,0,0.387,0.599,0.025,1.545,1.50994241370735,0.737066767836839,1.01144981744185,0.16161443988094
trial_log-200129-134932_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-134932,30,0,Training_,0,0.369,0.644,0.056,1.745,1.50994241370735,0.737066767836839,0.940870829729224,0.101720844854078
trial_log-200129-140245_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140245,30,0,Training_,0,0.581,0.744,0.625,1.28,1.50994241370735,0.737066767836839,0.81159337473075,0.16100480759343
trial_log-200129-140352_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140352,30,0,Training_,0,0.587,0.733,0.645,1.249,1.50994241370735,0.737066767836839,0.81280802087635,0.136652441858353
trial_log-200129-140500_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140500,30,0,Training_,0,0.577,0.718,0.652,1.244,1.50994241370735,0.737066767836839,0.993001299551518,0.0723728783337698
trial_log-200129-140608_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140608,30,0,Training_,0,0.489,0.684,0.654,1.4,1.50994241370735,0.737066767836839,0.786951743503479,0.143963227571191
trial_log-200129-140714_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140714,30,0,Training_,0,0.548,0.76,0.534,1.386,1.50994241370735,0.737066767836839,0.757840012257762,0.140305080800583
trial_log-200129-140823_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140823,30,0,Training_,0,0.383,0.585,0.246,1.528,1.50994241370735,0.737066767836839,0.675048082302666,0.134476749254517
trial_log-200129-140932_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-140932,30,0,Training_,0,0.323,0.583,0.368,1.806,1.50994241370735,0.737066767836839,0.752762817692519,0.221050664811559
trial_log-200129-141039_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141039,30,0,Training_,0,0.443,0.619,0.519,1.398,1.50994241370735,0.737066767836839,0.861507953219357,0.16984663357129
trial_log-200129-141145_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141145,30,0,Training_,0,0.353,0.742,0.56,2.1,1.50994241370735,0.737066767836839,0.662914161424463,0.187477955065659
trial_log-200129-141251_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141251,30,0,Training_,0,0.435,0.699,0.351,1.609,1.50994241370735,0.737066767836839,0.650232935658095,0.229145304669493
trial_log-200129-141447_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141447,30,0,Training_,0,0.416,0.62,0.181,1.491,1.50994241370735,0.737066767836839,0.678079813726948,0.137494604538651
trial_log-200129-141557_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141557,30,0,Training_,0,0.479,0.761,0.351,1.589,1.50994241370735,0.737066767836839,0.667225063932557,0.138628432398563
trial_log-200129-141703_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141703,30,0,Training_,0,0.414,0.681,0.818,1.644,1.50994241370735,0.737066767836839,0.686334824747445,0.188125311775302
trial_log-200129-141810_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141810,30,0,Training_,0,0.235,0.519,-0.144,2.211,1.50994241370735,0.737066767836839,0.713382722865546,0.128458934906193
trial_log-200129-141921_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-141921,30,0,Training_,0,0.479,0.684,0.245,1.428,1.50994241370735,0.737066767836839,0.589120369731338,0.179311948239864
trial_log-200129-142028_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142028,30,0,Training_,0,0.22,0.467,0.144,2.12,1.50994241370735,0.737066767836839,0.862023104069678,0.114203359896969
trial_log-200129-142142_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142142,30,0,Training_,0,0.394,0.735,0.404,1.863,1.50994241370735,0.737066767836839,0.60090930489532,0.164080298719498
trial_log-200129-142249_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142249,30,0,Training_,0,0.291,0.58,0.479,1.993,1.50994241370735,0.737066767836839,0.717731993067952,0.142055759935928
trial_log-200129-142355_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142355,30,0,Training_,0,0.393,0.725,0.172,1.846,1.50994241370735,0.737066767836839,0.735522078137932,0.156638766282786
trial_log-200129-142501_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142501,30,0,Training_,0,0.368,0.666,0.302,1.809,1.50994241370735,0.737066767836839,0.789581697654161,0.159255335507165
trial_log-200129-142914_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-142914,30,0,Training_,0,0.544,0.771,0.581,1.416,1.50994241370735,0.737066767836839,1.0232716564125,0.148097429972071
trial_log-200129-143021_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143021,30,0,Training_,0,0.447,0.706,0.183,1.579,1.50994241370735,0.737066767836839,0.998123255940385,0.144970667429054
trial_log-200129-143127_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143127,30,0,Training_,0,0.422,0.7,0.328,1.658,1.50994241370735,0.737066767836839,0.65850282214411,0.164285887722296
trial_log-200129-143233_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143233,30,0,Training_,0,0.522,0.743,0.608,1.424,1.50994241370735,0.737066767836839,0.755921358758511,0.173861084205895
trial_log-200129-143341_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143341,30,0,Training_,0,0.335,0.649,0.435,1.938,1.50994241370735,0.737066767836839,0.628481304409846,0.1427361347063
trial_log-200129-143449_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143449,30,0,Training_,0,0.31,0.63,-0.006,2.032,1.50994241370735,0.737066767836839,0.634438898651583,0.157139317024291
trial_log-200129-143556_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143556,30,0,Training_,0,0.362,0.702,0.472,1.936,1.50994241370735,0.737066767836839,0.578395638861822,0.172080257949888
trial_log-200129-143705_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143705,30,0,Training_,0,0.308,0.517,-0.077,1.676,1.50994241370735,0.737066767836839,0.830163321729173,0.112687442137905
trial_log-200129-143812_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143812,30,0,Training_,0,0.406,0.654,0.078,1.609,1.50994241370735,0.737066767836839,0.712307644677897,0.20395972271256
trial_log-200129-143920_task030_aud1_vis0_eps000_pp5_d1_,5,1,200129-143920,30,0,Training_,0,0.364,0.652,0.319,1.79,1.50994241370735,0.737066767836839,0.723612920209084,0.182910217420011
trial_log-200122-122400_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122400,30,0,Training_,0,0.397,0.659,0.358,1.66,1.50994241370735,0.737066767836839,0.81679868871001,0.186994176037688
trial_log-200122-122525_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122525,30,0,Training_,0,0.427,0.707,0.016,1.656,1.50994241370735,0.737066767836839,0.673931462706319,0.1571591098014
trial_log-200122-122640_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122640,30,0,Training_,0,0.35,0.686,0.256,1.962,1.50994241370735,0.737066767836839,0.605285708028432,0.200774227810683
trial_log-200122-122751_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122751,30,0,Training_,0,0.302,0.641,0.586,2.122,1.50994241370735,0.737066767836839,0.693100356259152,0.227120911941133
trial_log-200122-122904_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-122904,30,0,Training_,0,0.303,0.61,0.267,2.013,1.50994241370735,0.737066767836839,0.740119962599128,0.155171001637983
trial_log-200122-123016_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123016,30,0,Training_,0,0.256,0.632,0.173,2.467,1.50994241370735,0.737066767836839,0.712366609108354,0.16266402035266
trial_log-200122-123135_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123135,30,0,Training_,0,0.255,0.681,0.391,2.664,1.50994241370735,0.737066767836839,0.826825074403274,0.145818262003559
trial_log-200122-123246_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123246,30,0,Training_,0,0.34,0.727,0.657,2.14,1.50994241370735,0.737066767836839,0.93116261570496,0.136848323616374
trial_log-200122-123359_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123359,30,0,Training_,0,0.285,0.679,0.37,2.38,1.50994241370735,0.737066767836839,1.03912965657509,0.125414504379962
trial_log-200122-123508_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-123508,30,0,Training_,0,0.23,0.674,0.271,2.927,1.50994241370735,0.737066767836839,0.847880925168457,0.162615960484481
trial_log-200122-124448_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124448,30,0,Training_,0,0.247,0.625,0.492,2.536,1.50994241370735,0.737066767836839,0.69865870529672,0.226858553425644
trial_log-200122-124609_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124609,30,0,Training_,0,0.605,0.84,0.645,1.388,1.50994241370735,0.737066767836839,0.774312812145175,0.188196138708064
trial_log-200122-124732_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124732,30,0,Training_,0,0.248,0.644,0.389,2.595,1.50994241370735,0.737066767836839,0.826749819335118,0.245109626288963
trial_log-200122-124917_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-124917,30,0,Training_,0,0.225,0.598,0.521,2.657,1.50994241370735,0.737066767836839,0.854851790575085,0.171014896796402
trial_log-200122-125035_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125035,30,0,Training_,0,0.276,0.661,0.509,2.393,1.50994241370735,0.737066767836839,0.80981069269758,0.247712852420527
trial_log-200122-125150_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125150,30,0,Training_,0,0.227,0.586,0.619,2.588,1.50994241370735,0.737066767836839,0.884730982006415,0.178529497185641
trial_log-200122-125302_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125302,30,0,Training_,0,0.264,0.679,0.309,2.575,1.50994241370735,0.737066767836839,0.965882409564047,0.173166944463608
trial_log-200122-125414_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125414,30,0,Training_,0,0.274,0.689,0.054,2.511,1.50994241370735,0.737066767836839,0.955825052179132,0.191279185654794
trial_log-200122-125529_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125529,30,0,Training_,0,0.28,0.69,0.258,2.466,1.50994241370735,0.737066767836839,0.886293645364871,0.16370579149787
trial_log-200122-125645_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-125645,30,0,Training_,0,0.191,0.674,0.801,3.531,1.50994241370735,0.737066767836839,0.927516441531741,0.172484139181018
trial_log-200122-130033_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130033,30,0,Training_,0,0.214,0.687,0.369,3.212,1.50994241370735,0.737066767836839,0.984788155360245,0.247079247196381
trial_log-200122-130143_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130143,30,0,Training_,0,0.272,0.729,0.092,2.677,1.50994241370735,0.737066767836839,0.798222737907644,0.200657231429174
trial_log-200122-130254_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130254,30,0,Training_,0,0.369,0.737,0.478,1.996,1.50994241370735,0.737066767836839,0.909962754554591,0.190679629228593
trial_log-200122-130412_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130412,30,0,Training_,0,0.429,0.792,0.373,1.846,1.50994241370735,0.737066767836839,0.779396681091834,0.19774608606018
trial_log-200122-130525_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130525,30,0,Training_,0,0.375,0.777,0.353,2.069,1.50994241370735,0.737066767836839,0.773441068100575,0.199499332178582
trial_log-200122-130635_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130635,30,0,Training_,0,0.307,0.709,0.453,2.309,1.50994241370735,0.737066767836839,0.830894054767832,0.185801507920016
trial_log-200122-130748_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130748,30,0,Training_,0,0.255,0.684,0.854,2.678,1.50994241370735,0.737066767836839,0.890156315354741,0.192653344001419
trial_log-200122-130901_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-130901,30,0,Training_,0,0.25,0.703,0.46,2.816,1.50994241370735,0.737066767836839,0.62012310050209,0.198920714968455
trial_log-200122-131011_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131011,30,0,Training_,0,0.233,0.657,0.333,2.815,1.50994241370735,0.737066767836839,0.820318788801475,0.226245000985157
trial_log-200122-131125_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131125,30,0,Training_,0,0.196,0.658,0.441,3.359,1.50994241370735,0.737066767836839,0.74477720992466,0.255205498541267
trial_log-200122-131821_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131821,30,0,Training_,0,0.405,0.806,0.528,1.99,1.50994241370735,0.737066767836839,0.724617757366839,0.191214163426671
trial_log-200122-131935_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-131935,30,0,Training_,0,0.33,0.806,0.552,2.439,1.50994241370735,0.737066767836839,0.7136028247291,0.1925311973137
trial_log-200122-132045_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132045,30,0,Training_,0,0.284,0.742,0.221,2.609,1.50994241370735,0.737066767836839,0.751856854702674,0.244159178338709
trial_log-200122-132154_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132154,30,0,Training_,0,0.245,0.76,0.114,3.103,1.50994241370735,0.737066767836839,0.705167232848619,0.235627779408543
trial_log-200122-132317_task030_aud1_vis0_eps000_pp7_d1_,7,1,200122-132317,30,0,Training_,0,0.191,0.545,0.721,2.854,1.50994241370735,0.737066767836839,0.826123140385096,0.297282705760802
